order_id,order_datetime,address_raw,city,pincode,customer_id,past_failures,distance_km,time_slot,delivery_status,failure_reason
ORD01336,2026-03-11 16:05:00,near temple 5th cross hsr layout bengaluru,Bengaluru,560102,C1072,1,18.4,afternoon,delivered,
ORD01337,2026-03-03 18:05:00,beside park 9th crs marathahalli blru,Bengaluru,560037,C1007,0,1.6,evening,delivered,
ORD01338,2026-03-11 09:25:00,close to lake 10th cross kengeri bengaluru,Bengaluru,560060,C0097,3,1.4,morning,delivered,
ORD01339,2026-03-18 13:15:00,near temple 11th cross electronic city bengaluru,Bengaluru,560100,C0952,3,12.1,afternoon,delivered,
ORD01340,2026-03-07 20:25:00,near metro 2th crs btm layout blru,Bengaluru,560076,C0972,0,15.2,night,delivered,
ORD01341,2026-03-28 11:55:00,near metro 6th cross jayanagar bengaluru,Bengaluru,,C0088,0,14.7,morning,delivered,
ORD01342,2026-03-05 13:05:00,close to lake 9th cross jayanagar bengaluru,Bengaluru,560000,C0162,2,4.9,afternoon,delivered,
ORD01343,2026-03-17 20:25:00,near temple 12th crs whitefield blru,Bengaluru,560066,C0882,0,5.7,night,delivered,
ORD01344,2026-03-10 13:55:00,opp school 10th cross hsr layout bengaluru,Bengaluru,560102,C0208,0,13.4,afternoon,delivered,
ORD01345,2026-03-13 13:15:00,beside park 8th cross marathahalli,Bengaluru,560037,C0775,1,13.5,afternoon,delivered,
ORD01346,2026-03-08 09:25:00,close to lake 11th cross marathahalli,Bengaluru,,C0946,1,8.2,morning,delivered,
ORD01347,2026-03-11 20:15:00,behind mall 2th crs electronic city blru,Bengaluru,560100,C0439,2,18.5,night,failed,wrong_address
ORD01348,2026-03-14 11:35:00,behind mall 11th cross jayanagar bengaluru,Bengaluru,560011,C0650,0,17.3,morning,failed,customer_unavailable
ORD01349,2026-03-19 18:35:00,close to lake 10th cross btm layout bengaluru ???,Bengaluru,560076,C1036,0,8.6,evening,failed,pincode_mismatch
ORD01350,2026-03-15 18:45:00,opp school 6th cross jayanagar bengaluru,Bengaluru,560011,C0929,3,15.3,evening,delivered,
ORD01351,2026-03-21 11:05:00,beside park 5th cross jayanagar bengaluru ???,Bengaluru,560011,C0427,2,19.2,morning,failed,pincode_mismatch
ORD01352,2026-03-17 18:05:00,opp school 12th cross kengeri bengaluru,Bengaluru,560060,C0515,1,9.4,evening,delivered,
ORD01353,2026-03-01 11:55:00,close to lake 7th cross hsr layout bengaluru,Bengaluru,560102,C0542,1,3.1,morning,delivered,
ORD01354,2026-03-03 09:25:00,close to lake 11th cross indiranagar bengaluru ???,Bengaluru,560038,C0136,0,17.5,morning,delivered,
ORD01355,2026-03-23 09:55:00,behind mall 6th cross btm layout bengaluru,Bengaluru,560076,C0989,1,14.4,morning,failed,pincode_mismatch
ORD01356,2026-03-05 09:55:00,near metro 8th crs jayanagar blru,Bengaluru,560000,C0834,0,19.1,morning,delivered,
ORD01357,2026-03-12 11:15:00,close to lake 11th cross whitefield bengaluru,Bengaluru,,C0106,2,16.1,night,delivered,
ORD01358,2026-03-13 11:25:00,near metro 7th cross btm layout bengaluru ???,Bengaluru,,C0072,0,8.2,morning,delivered,
ORD01359,2026-03-25 18:25:00,behind mall 4th cross btm layout bengaluru ???,Bengaluru,,C0975,0,16.2,evening,failed,pincode_mismatch
ORD01360,2026-03-04 09:05:00,beside park 4th cross electronic city bengaluru,Bengaluru,,C0925,0,19.2,morning,failed,customer_unavailable
ORD01361,2026-03-07 09:05:00,close to lake 7th cross indiranagar bengaluru ???,Bengaluru,560038,C0648,0,1.8,morning,delivered,
ORD01362,2026-03-26 20:35:00,near temple 8th cross jayanagar bengaluru,Bengaluru,560011,C0297,1,11.8,night,delivered,
ORD01363,2026-03-28 13:25:00,near temple 3th cross whitefield bengaluru,Bengaluru,560066,C0291,3,4.5,afternoon,delivered,
ORD01364,2026-03-10 18:25:00,near temple 4th cross btm layout bengaluru,Bengaluru,560076,C0461,1,17.0,evening,failed,customer_unavailable
ORD01365,2026-03-21 16:05:00,opp school 5th cross jp nagar bengaluru,Bengaluru,560000,C0230,2,14.7,afternoon,delivered,
ORD01366,2026-03-04 09:15:00,near temple 3th cross marathahalli bengaluru,Bengaluru,560037,C0585,1,7.1,morning,delivered,
ORD01367,2026-03-09 18:35:00,opp school 4th cross bellandur bengaluru,Bengaluru,560103,C0552,1,17.7,evening,delivered,
ORD01368,2026-03-01 16:25:00,near metro 2th cross jayanagar bengaluru,Bengaluru,,C0176,0,16.6,afternoon,delivered,
ORD01369,2026-03-02 13:05:00,opp school 7th cross marathahalli bengaluru,Bengaluru,560037,C0668,2,15.5,afternoon,failed,customer_unavailable
ORD01370,2026-03-17 18:25:00,near metro 9th cross jayanagar bengaluru,Bengaluru,560011,C0020,1,19.1,evening,delivered,
ORD01371,2026-03-07 09:15:00,behind mall 1th cross indiranagar bengaluru ???,Bengaluru,,C1124,1,18.8,morning,failed,pincode_mismatch
ORD01372,2026-03-24 11:25:00,near metro 9th cross marathahalli bengaluru,Bengaluru,,C0244,0,5.5,morning,failed,out_of_zone
ORD01373,2026-03-28 09:45:00,opp school 11th cross btm layout bengaluru,Bengaluru,560076,C1090,0,15.3,morning,delivered,
ORD01374,2026-03-24 20:35:00,near metro 2th cross bellandur bengaluru,Bengaluru,560103,C0529,0,1.2,night,delivered,
ORD01375,2026-03-02 11:05:00,opp school 8th crs marathahalli blru,Bengaluru,,C1138,2,5.7,evening,failed,rescheduled
ORD01376,2026-03-05 13:45:00,behind mall 11th crs jayanagar blru,Bengaluru,560011,C0846,4,6.9,afternoon,delivered,
ORD01377,2026-03-11 09:35:00,behind mall 7th cross marathahalli bengaluru ???,Bengaluru,560037,C0283,1,12.3,morning,failed,rescheduled
ORD01378,2026-03-25 11:55:00,near metro 8th cross btm layout bengaluru,Bengaluru,560076,C0801,0,10.6,morning,delivered,
ORD01379,2026-03-12 09:45:00,opp school 6th cross indiranagar bengaluru,Bengaluru,560038,C0456,0,6.0,morning,delivered,
ORD01380,2026-03-01 16:05:00,near metro 12th cross electronic city bengaluru,Bengaluru,560100,C0362,0,2.8,afternoon,delivered,
ORD01381,2026-03-01 13:45:00,near metro 3th cross electronic city bengaluru,Bengaluru,,C0262,3,8.6,afternoon,failed,pincode_mismatch
ORD01382,2026-03-15 18:15:00,opp school 10th cross whitefield bengaluru,Bengaluru,560066,C0257,2,15.2,morning,delivered,
ORD01383,2026-03-18 20:25:00,close to lake 5th cross btm layout bengaluru,Bengaluru,560076,C0364,0,15.0,night,delivered,
ORD01384,2026-03-08 16:35:00,behind mall 4th crs indiranagar blru,Bengaluru,560000,C0420,0,16.7,afternoon,delivered,
ORD01385,2026-03-09 16:15:00,opp school 3th cross jayanagar bengaluru,Bengaluru,560011,C0940,1,9.0,afternoon,failed,customer_unavailable
ORD01386,2026-03-17 16:05:00,beside park 3th cross marathahalli bengaluru,Bengaluru,560037,C0906,0,16.4,afternoon,delivered,
ORD01387,2026-03-17 18:35:00,close to lake 3th cross marathahalli bengaluru,Bengaluru,560037,C0223,0,12.8,evening,failed,pincode_mismatch
ORD01388,2026-03-16 18:45:00,opp school 5th crs jayanagar blru,Bengaluru,560011,C1122,4,3.4,evening,delivered,
ORD01389,2026-03-03 09:15:00,opp school 6th cross indiranagar bengaluru ???,Bengaluru,560038,C0567,1,17.0,morning,delivered,
ORD01390,2026-03-25 20:05:00,near temple 9th crs jayanagar blru,Bengaluru,560011,C0629,1,12.6,night,delivered,
ORD01391,2026-03-19 13:55:00,near metro 9th cross whitefield bengaluru,Bengaluru,560066,C0830,1,17.4,afternoon,delivered,
ORD01392,2026-03-28 09:25:00,behind mall 4th cross jayanagar bengaluru,Bengaluru,560011,C0061,4,4.5,morning,failed,wrong_address
ORD01393,2026-03-20 09:25:00,near temple 12th cross marathahalli bengaluru,Bengaluru,560037,C0415,1,1.1,morning,delivered,
ORD01394,2026-03-07 09:55:00,near temple 2th crs indiranagar blru,Bengaluru,560038,C0973,1,16.7,morning,failed,wrong_address
ORD01395,2026-03-16 09:55:00,close to lake 2th cross whitefield bengaluru,Bengaluru,560066,C0727,1,9.9,morning,failed,pincode_mismatch
ORD01396,2026-03-09 20:45:00,behind mall 1th cross btm layout,Bengaluru,560076,C0692,2,13.1,evening,delivered,
ORD01397,2026-03-04 11:55:00,near temple 8th crs kengeri blru,Bengaluru,560060,C0959,1,13.8,afternoon,delivered,
ORD01398,2026-03-14 16:05:00,opp school 11th cross hsr layout bengaluru,Bengaluru,560102,C0986,2,9.9,morning,delivered,
ORD01399,2026-03-07 09:45:00,near temple 1th cross jp nagar bengaluru ???,Bengaluru,560078,C1125,2,1.8,morning,delivered,
ORD01400,2026-03-28 13:35:00,opp school 3th cross electronic city bengaluru,Bengaluru,560100,C0249,0,4.2,afternoon,delivered,
ORD01401,2026-03-26 18:05:00,behind mall 7th cross marathahalli,Bengaluru,560037,C0731,1,15.5,evening,delivered,
ORD01402,2026-03-23 16:45:00,opp school 2th cross hsr layout bengaluru,Bengaluru,560102,C0298,1,19.7,afternoon,delivered,
ORD01403,2026-03-16 09:05:00,close to lake 9th cross marathahalli bengaluru,Bengaluru,560037,C0231,0,7.9,morning,delivered,
ORD01404,2026-03-19 18:15:00,behind mall 2th cross bellandur bengaluru,Bengaluru,,C0648,1,6.6,evening,delivered,
ORD01405,2026-03-04 09:15:00,near metro 7th cross whitefield bengaluru,Bengaluru,560066,C0676,0,10.0,morning,delivered,
ORD01406,2026-03-03 13:45:00,beside park 5th cross whitefield bengaluru,Bengaluru,560066,C0870,0,3.3,evening,delivered,
ORD01407,2026-03-08 13:35:00,near temple 8th cross hsr layout bengaluru,Bengaluru,560102,C0763,0,15.5,afternoon,delivered,
ORD01408,2026-03-04 16:45:00,close to lake 10th cross bellandur bengaluru,Bengaluru,,C0600,0,8.2,afternoon,failed,out_of_zone
ORD01409,2026-03-25 13:35:00,opp school 1th cross electronic city bengaluru,Bengaluru,,C0985,0,7.8,afternoon,delivered,
ORD01410,2026-03-16 20:15:00,near metro 1th cross kengeri bengaluru,Bengaluru,560060,C0618,0,2.9,night,failed,pincode_mismatch
ORD01411,2026-03-22 20:35:00,beside park 11th cross electronic city bengaluru,Bengaluru,560100,C1058,0,11.7,night,failed,rescheduled
ORD01412,2026-03-14 16:35:00,beside park 2th cross btm layout bengaluru,Bengaluru,560076,C1124,0,13.4,afternoon,delivered,
ORD01413,2026-03-23 16:35:00,beside park 10th crs marathahalli blru,Bengaluru,560037,C1059,1,5.1,afternoon,delivered,
ORD01414,2026-03-22 16:45:00,near temple 6th cross kengeri bengaluru,Bengaluru,560060,C0297,0,7.4,afternoon,delivered,
ORD01415,2026-03-14 11:45:00,behind mall 1th cross jp nagar bengaluru,Bengaluru,560078,C0119,4,7.2,morning,delivered,
ORD01416,2026-03-15 18:45:00,close to lake 1th cross jp nagar bengaluru,Bengaluru,,C0977,0,5.8,evening,delivered,
ORD01417,2026-03-27 16:55:00,close to lake 3th cross whitefield bengaluru,Bengaluru,560066,C0760,2,4.4,afternoon,delivered,
ORD01418,2026-03-04 16:45:00,near metro 6th crs jp nagar blru,Bengaluru,560078,C0477,0,4.1,afternoon,delivered,
ORD01419,2026-03-04 13:15:00,opp school 1th cross btm layout bengaluru,Bengaluru,560076,C1126,4,1.1,afternoon,delivered,
ORD01420,2026-03-06 09:25:00,near temple 8th cross btm layout bengaluru ???,Bengaluru,560000,C0165,0,16.7,morning,failed,out_of_zone
ORD01421,2026-03-11 16:05:00,beside park 3th cross whitefield bengaluru,Bengaluru,560066,C0903,3,6.5,afternoon,delivered,
ORD01422,2026-03-26 18:25:00,near metro 1th cross indiranagar bengaluru,Bengaluru,560000,C0717,4,18.4,evening,failed,pincode_mismatch
ORD01423,2026-03-04 18:25:00,beside park 3th cross bellandur bengaluru,Bengaluru,560103,C0794,0,12.5,evening,failed,customer_unavailable
ORD01424,2026-03-10 20:05:00,beside park 8th cross electronic city bengaluru,Bengaluru,560100,C1133,1,9.2,night,delivered,
ORD01425,2026-03-19 13:15:00,near temple 9th cross jayanagar bengaluru,Bengaluru,560011,C1015,1,12.9,afternoon,delivered,
ORD01426,2026-03-06 16:05:00,opp school 10th crs electronic city blru,Bengaluru,560100,C0613,1,18.5,morning,delivered,
ORD01427,2026-03-09 18:05:00,behind mall 4th cross whitefield bengaluru,Bengaluru,560066,C0138,1,1.7,evening,delivered,
ORD01428,2026-03-21 11:25:00,opp school 6th cross btm layout bengaluru,Bengaluru,560076,C0830,0,19.5,morning,failed,pincode_mismatch
ORD01429,2026-03-10 18:45:00,opp school 5th cross kengeri bengaluru,Bengaluru,560060,C0015,0,4.7,evening,delivered,
ORD01430,2026-03-19 09:25:00,behind mall 5th crs kengeri blru ???,Bengaluru,560060,C0805,1,13.3,morning,delivered,
ORD01431,2026-03-20 18:45:00,near temple 8th cross electronic city bengaluru,Bengaluru,560100,C0031,0,3.7,evening,failed,out_of_zone
ORD01432,2026-03-21 18:25:00,opp school 3th cross indiranagar,Bengaluru,,C0476,3,7.5,afternoon,delivered,
ORD01433,2026-03-28 11:35:00,beside park 5th cross marathahalli bengaluru,Bengaluru,560037,C0872,1,3.9,morning,failed,wrong_address
ORD01434,2026-03-01 11:05:00,opp school 5th crs jp nagar blru,Bengaluru,560078,C0472,0,15.1,morning,delivered,
ORD01435,2026-03-11 13:05:00,opp school 11th cross electronic city bengaluru,Bengaluru,560100,C0945,2,3.7,afternoon,delivered,
ORD01436,2026-03-20 13:35:00,near temple 9th cross indiranagar bengaluru,Bengaluru,560038,C0659,0,15.1,afternoon,delivered,
ORD01437,2026-03-06 09:45:00,beside park 8th cross kengeri bengaluru,Bengaluru,560060,C0481,4,6.7,morning,delivered,
ORD01438,2026-03-18 18:45:00,beside park 12th cross indiranagar bengaluru,Bengaluru,560038,C1065,0,17.6,evening,failed,rescheduled
ORD01439,2026-03-17 13:55:00,beside park 12th cross kengeri bengaluru,Bengaluru,560060,C1041,2,11.3,afternoon,failed,rescheduled
ORD01440,2026-03-22 16:15:00,behind mall 12th cross marathahalli bengaluru,Bengaluru,560037,C0354,0,6.8,afternoon,delivered,
ORD01441,2026-03-25 13:05:00,opp school 5th cross indiranagar bengaluru,Bengaluru,560038,C0370,0,14.9,afternoon,delivered,
ORD01442,2026-03-26 09:15:00,near temple 1th cross btm layout bengaluru,Bengaluru,560076,C0909,3,2.7,morning,delivered,
ORD01443,2026-03-13 11:35:00,opp school 2th cross btm layout bengaluru ???,Bengaluru,560076,C0154,2,2.0,evening,delivered,
ORD01444,2026-03-19 20:05:00,behind mall 8th crs btm layout blru,Bengaluru,560076,C0096,0,4.8,night,delivered,
ORD01445,2026-03-05 09:45:00,close to lake 12th cross marathahalli bengaluru,Bengaluru,560037,C0266,1,7.1,morning,delivered,
ORD01446,2026-03-23 13:15:00,opp school 4th cross marathahalli bengaluru,Bengaluru,560037,C0457,3,1.2,afternoon,delivered,
ORD01447,2026-03-26 11:15:00,near temple 7th cross hsr layout bengaluru,Bengaluru,560102,C0566,0,18.8,morning,delivered,
ORD01448,2026-03-07 09:55:00,beside park 1th cross jayanagar bengaluru,Bengaluru,560011,C0369,1,13.5,morning,delivered,
ORD01449,2026-03-14 09:25:00,near temple 2th cross bellandur bengaluru,Bengaluru,560103,C0614,1,17.3,morning,failed,customer_unavailable
ORD01450,2026-03-18 11:25:00,opp school 5th cross btm layout bengaluru,Bengaluru,560000,C0797,0,15.7,morning,delivered,
ORD01451,2026-03-19 13:35:00,close to lake 4th cross bellandur bengaluru,Bengaluru,560103,C0576,0,7.8,afternoon,delivered,
ORD01452,2026-03-17 11:15:00,near metro 6th cross jp nagar bengaluru,Bengaluru,560000,C0549,2,2.2,morning,delivered,
ORD01453,2026-03-24 09:35:00,near metro 4th cross indiranagar,Bengaluru,560000,C1001,0,12.2,morning,failed,out_of_zone
ORD01454,2026-03-15 13:15:00,close to lake 7th crs hsr layout blru,Bengaluru,,C0720,3,6.0,afternoon,delivered,
ORD01455,2026-03-28 13:35:00,near temple 6th cross marathahalli bengaluru,Bengaluru,560037,C1060,1,8.4,afternoon,delivered,
ORD01456,2026-03-02 18:05:00,near metro 5th cross bellandur bengaluru,Bengaluru,560103,C0789,1,14.2,evening,delivered,
ORD01457,2026-03-12 13:15:00,opp school 8th cross btm layout bengaluru,Bengaluru,560076,C0812,3,1.6,afternoon,delivered,
ORD01458,2026-03-22 20:35:00,near metro 3th cross jp nagar bengaluru,Bengaluru,560078,C1177,2,9.9,night,delivered,
ORD01459,2026-03-01 09:45:00,behind mall 11th cross jayanagar bengaluru,Bengaluru,560011,C1173,1,13.3,morning,delivered,
ORD01460,2026-03-22 11:25:00,beside park 7th crs marathahalli blru,Bengaluru,560037,C0045,2,14.2,morning,delivered,
ORD01461,2026-03-05 18:15:00,close to lake 2th cross jayanagar bengaluru,Bengaluru,560011,C0801,2,2.1,evening,failed,customer_unavailable
ORD01462,2026-03-13 09:05:00,opp school 10th cross indiranagar bengaluru,Bengaluru,,C1161,1,19.3,morning,delivered,
ORD01463,2026-03-04 11:35:00,opp school 8th crs kengeri blru,Bengaluru,560060,C0631,0,7.1,morning,delivered,
ORD01464,2026-03-13 13:15:00,close to lake 4th cross bellandur bengaluru,Bengaluru,560103,C0620,0,4.9,afternoon,delivered,
ORD01465,2026-03-04 20:05:00,beside park 10th cross bellandur bengaluru,Bengaluru,,C0005,2,12.6,night,failed,rescheduled
ORD01466,2026-03-06 18:45:00,close to lake 4th cross jayanagar bengaluru,Bengaluru,560011,C0155,0,11.7,evening,delivered,
ORD01467,2026-03-04 20:45:00,close to lake 5th cross jp nagar bengaluru,Bengaluru,560078,C1188,1,18.6,night,delivered,
ORD01468,2026-03-21 09:35:00,close to lake 9th crs btm layout,Bengaluru,560076,C0235,3,12.0,morning,delivered,
ORD01469,2026-03-05 09:45:00,close to lake 9th crs jp nagar blru,Bengaluru,,C0931,0,9.5,morning,delivered,
ORD01470,2026-03-17 16:15:00,behind mall 9th cross indiranagar bengaluru,Bengaluru,560038,C0302,3,11.5,afternoon,failed,pincode_mismatch
ORD01471,2026-03-11 20:45:00,beside park 9th crs kengeri blru,Bengaluru,,C0789,0,13.3,night,delivered,
ORD01472,2026-03-13 11:35:00,near metro 2th cross hsr layout bengaluru,Bengaluru,,C0863,0,1.6,morning,delivered,
ORD01473,2026-03-09 20:25:00,behind mall 6th cross whitefield bengaluru,Bengaluru,560066,C0167,0,12.3,night,delivered,
ORD01474,2026-03-24 09:55:00,behind mall 4th cross indiranagar,Bengaluru,560038,C0457,1,13.5,morning,delivered,
ORD01475,2026-03-01 13:15:00,close to lake 1th cross jp nagar bengaluru,Bengaluru,560078,C0602,3,11.8,afternoon,failed,customer_unavailable
ORD01476,2026-03-28 13:15:00,beside park 5th cross marathahalli,Bengaluru,560037,C0753,2,1.8,afternoon,delivered,
ORD01477,2026-03-08 20:05:00,opp school 2th cross jayanagar bengaluru,Bengaluru,560011,C1061,2,6.2,night,delivered,
ORD01478,2026-03-13 13:55:00,beside park 8th cross electronic city bengaluru,Bengaluru,,C0151,4,19.3,afternoon,failed,customer_unavailable
ORD01479,2026-03-19 18:25:00,close to lake 1th cross electronic city bengaluru,Bengaluru,560100,C0842,4,17.3,evening,failed,pincode_mismatch
ORD01480,2026-03-13 11:05:00,opp school 4th cross bellandur bengaluru,Bengaluru,560103,C0317,0,9.6,morning,delivered,
ORD01481,2026-03-26 20:45:00,beside park 9th cross bellandur bengaluru,Bengaluru,560103,C0889,1,5.1,night,delivered,
ORD01482,2026-03-08 13:05:00,near metro 4th crs btm layout blru,Bengaluru,560076,C0174,0,10.9,afternoon,delivered,
ORD01483,2026-03-01 11:35:00,beside park 3th cross indiranagar bengaluru,Bengaluru,560038,C0625,0,1.9,morning,delivered,
ORD01484,2026-03-24 09:25:00,near metro 8th cross whitefield bengaluru,Bengaluru,560000,C0068,0,6.7,morning,delivered,
ORD01485,2026-03-14 18:45:00,close to lake 3th cross bellandur,Bengaluru,560103,C0310,2,8.3,evening,delivered,
ORD01486,2026-03-08 18:15:00,near metro 2th cross btm layout bengaluru,Bengaluru,560076,C1165,0,11.8,evening,delivered,
ORD01487,2026-03-28 09:55:00,opp school 11th cross kengeri bengaluru,Bengaluru,560060,C1078,1,17.7,morning,failed,out_of_zone
ORD01488,2026-03-05 13:35:00,near temple 5th cross bellandur bengaluru,Bengaluru,560103,C0335,1,14.9,afternoon,failed,rescheduled
ORD01489,2026-03-07 09:55:00,beside park 8th cross whitefield bengaluru,Bengaluru,,C0128,1,17.2,morning,delivered,
ORD01490,2026-03-25 16:05:00,near metro 12th cross whitefield bengaluru,Bengaluru,560066,C0992,1,19.4,afternoon,failed,customer_unavailable
ORD01491,2026-03-07 16:05:00,beside park 5th cross whitefield,Bengaluru,560066,C0910,0,6.6,afternoon,delivered,
ORD01492,2026-03-25 16:15:00,beside park 7th cross kengeri bengaluru,Bengaluru,560060,C0070,4,18.5,afternoon,delivered,
ORD01493,2026-03-16 13:05:00,behind mall 6th cross kengeri bengaluru ???,Bengaluru,560060,C1144,4,4.2,afternoon,delivered,
ORD01494,2026-03-12 18:05:00,beside park 5th cross electronic city bengaluru,Bengaluru,560100,C0240,2,14.8,evening,delivered,
ORD01495,2026-03-16 09:55:00,near temple 12th cross marathahalli bengaluru,Bengaluru,560037,C0038,0,6.4,morning,delivered,
ORD01496,2026-03-18 18:55:00,beside park 3th cross whitefield bengaluru ???,Bengaluru,560066,C1115,0,11.3,evening,delivered,
